#   M	    K	    N	    v3.3	  no_tma	 dev_tma	host_tma
 2816	 3584	 1536	0.065413	0.052900	0.046352	0.046225
 2816	 3584	 1792	0.103329	0.086429	0.085393	0.063983
 2816	 3584	 2048	0.116045	0.088646	0.085607	0.068402
 2816	 3584	 2304	0.112245	0.095647	0.086970	0.071386
 2816	 3584	 2560	0.122128	0.099765	0.090771	0.090945
 2816	 3584	 2816	0.122592	0.104204	0.094895	0.097958
 2816	 3584	 3072	0.126199	0.106778	0.096988	0.102817
 2816	 3584	 3328	0.178066	0.148816	0.132199	0.125779
 2816	 3584	 3584	0.195942	0.149877	0.136367	0.132719
 2816	 3584	 3840	0.204100	0.153058	0.139037	0.141811
 2816	 3584	 4096	0.191101	0.155375	0.139240	0.145677
 3072	 3584	  256	0.024642	0.018636	0.017182	0.023786
 3072	 3584	  512	0.034218	0.031377	0.029467	0.021898
 3072	 3584	  768	0.051592	0.045063	0.039361	0.034998
 3072	 3584	 1024	0.055269	0.046694	0.042034	0.039970
 3072	 3584	 1280	0.063500	0.051526	0.045328	0.045538
 3072	 3584	 1536	0.096366	0.085180	0.080112	0.063318
 3072	 3584	 1792	0.105689	0.087988	0.088492	0.067122
 3072	 3584	 2048	0.118096	0.093682	0.087386	0.068478
 3072	 3584	 2304	0.125691	0.100380	0.090147	0.088638
 3072	 3584	 2560	0.124484	0.104155	0.094167	0.097133
 3072	 3584	 2816	0.127270	0.106309	0.096315	0.102934
 3072	 3584	 3072	0.197995	0.149288	0.133700	0.127090
 3072	 3584	 3328	0.190583	0.149424	0.137312	0.134066
 3072	 3584	 3584	0.198636	0.153045	0.140665	0.135150
 3072	 3584	 3840	0.189482	0.158278	0.141534	0.139157
 3072	 3584	 4096	0.187189	0.161273	0.144541	0.147776
 3328	 3584	  256	0.024829	0.018598	0.017394	0.020520
 3328	 3584	  512	0.038967	0.032844	0.031858	0.024493
 3328	 3584	  768	0.053629	0.045837	0.040426	0.035404
 3328	 3584	 1024	0.059933	0.049550	0.043721	0.042143
 3328	 3584	 1280	0.063869	0.052334	0.047571	0.045547
 3328	 3584	 1536	0.099590	0.087642	0.084596	0.064614
 3328	 3584	 1792	0.113360	0.091011	0.086113	0.070043
 3328	 3584	 2048	0.131083	0.099327	0.087814	0.087681
 3328	 3584	 2304	0.130661	0.102049	0.094683	0.094732
 3328	 3584	 2560	0.130296	0.106699	0.096074	0.101350
 3328	 3584	 2816	0.184068	0.148829	0.132264	0.127408
 3328	 3584	 3072	0.190801	0.155319	0.137042	0.128340
 3328	 3584	 3328	0.187142	0.154779	0.139939	0.136317
 3328	 3584	 3584	0.190021	0.159915	0.143987	0.141672
 3328	 3584	 3840	0.195022	0.164903	0.148639	0.151686
 3328	 3584	 4096	0.244496	0.202585	0.184722	0.182599
 3584	 3584	  256	0.025207	0.019104	0.017209	0.021326
 3584	 3584	  512	0.038037	0.033437	0.036896	0.023813
 3584	 3584	  768	0.052126	0.046108	0.041123	0.036890
 3584	 3584	 1024	0.060677	0.050695	0.044934	0.044733
 3584	 3584	 1280	0.090475	0.085869	0.079759	0.062099
 3584	 3584	 1536	0.107419	0.089529	0.085192	0.066509
 3584	 3584	 1792	0.123127	0.097079	0.088040	0.071828
 3584	 3584	 2048	0.126459	0.102093	0.090461	0.090069
 3584	 3584	 2304	0.136202	0.103838	0.095403	0.100092
 3584	 3584	 2560	0.176707	0.144521	0.134180	0.129219
 3584	 3584	 2816	0.199844	0.150832	0.135093	0.128590
 3584	 3584	 3072	0.194966	0.153569	0.138780	0.135516
 3584	 3584	 3328	0.187289	0.159079	0.144708	0.142856
 3584	 3584	 3584	0.188859	0.163815	0.148613	0.151891
 3584	 3584	 3840	0.249979	0.204607	0.186305	0.183367
 3584	 3584	 4096	0.248360	0.208459	0.182527	0.188551
 3840	 3584	  256	0.027663	0.019185	0.019043	0.022101
 3840	 3584	  512	0.039661	0.034686	0.038327	0.027307
 3840	 3584	  768	0.055013	0.047587	0.042849	0.038321
 3840	 3584	 1024	0.062809	0.051322	0.046448	0.045020
 3840	 3584	 1280	0.096472	0.085993	0.085119	0.064433
 3840	 3584	 1536	0.113126	0.091419	0.086300	0.068928
 3840	 3584	 1792	0.128622	0.100859	0.089210	0.088307
 3840	 3584	 2048	0.125949	0.102770	0.094262	0.096296
 3840	 3584	 2304	0.171290	0.145552	0.128573	0.118887
 3840	 3584	 2560	0.193416	0.149136	0.134149	0.127487
 3840	 3584	 2816	0.183850	0.154183	0.136837	0.130354
 3840	 3584	 3072	0.187804	0.157068	0.142674	0.138873
 3840	 3584	 3328	0.206154	0.162246	0.146092	0.145240
 3840	 3584	 3584	0.259127	0.203773	0.184934	0.184605
 3840	 3584	 3840	0.274368	0.208190	0.188963	0.190602
 3840	 3584	 4096	0.254290	0.212089	0.188597	0.193265
 4096	 3584	  256	0.027672	0.019413	0.018080	0.021801
 4096	 3584	  512	0.041314	0.035795	0.038211	0.027254
 4096	 3584	  768	0.055485	0.049006	0.042987	0.039711
 4096	 3584	 1024	0.065005	0.053630	0.047337	0.046643
 4096	 3584	 1280	0.111457	0.087340	0.091076	0.067848
 4096	 3584	 1536	0.121799	0.093816	0.087390	0.069845
 4096	 3584	 1792	0.126950	0.101803	0.092479	0.092621
 4096	 3584	 2048	0.125403	0.104433	0.095246	0.100724
 4096	 3584	 2304	0.180497	0.148640	0.134138	0.131549
 4096	 3584	 2560	0.193972	0.152981	0.136087	0.133623
 4096	 3584	 2816	0.189667	0.154991	0.140108	0.137945
 4096	 3584	 3072	0.224222	0.158594	0.148258	0.144604
 4096	 3584	 3328	0.252729	0.212803	0.180228	0.179683
 4096	 3584	 3584	0.250470	0.203170	0.189100	0.192256
 4096	 3584	 3840	0.251747	0.214568	0.190176	0.193300
 4096	 3584	 4096	0.257443	0.215949	0.205327	0.198416
  256	 3840	  256	0.014671	0.012683	0.012223	0.008862
  256	 3840	  512	0.014435	0.012722	0.013007	0.008884
  256	 3840	  768	0.017506	0.014579	0.013500	0.010292
  256	 3840	 1024	0.017519	0.014587	0.013975	0.010624
  256	 3840	 1280	0.019045	0.014660	0.014848	0.014619
  256	 3840	 1536	0.019196	0.014711	0.014814	0.016668
  256	 3840	 1792	0.019928	0.014799	0.015318	0.017126
  256	 3840	 2048	0.019514	0.014803	0.015592	0.019827
  256	 3840	 2304	0.025088	0.018696	0.017120	0.016761
  256	 3840	 2560	0.024852	0.018543	0.016941	0.016987
  256	 3840	 2816	0.024918	0.018838	0.017591	0.017191
  256	 3840	 3072	0.024998	0.018767	0.017492	0.017317
  256	 3840	 3328	0.024979	0.018857	0.017995	0.017700
  256	 3840	 3584	0.025410	0.019286	0.018061	0.018129
  256	 3840	 3840	0.025210	0.019557	0.018616	0.018354
  256	 3840	 4096	0.026877	0.019257	0.019773	0.018563
  512	 3840	  256	0.014381	0.012789	0.012743	0.009135
  512	 3840	  512	0.017612	0.014645	0.013931	0.011328
  512	 3840	  768	0.019253	0.014850	0.016013	0.019100
  512	 3840	 1024	0.019106	0.014884	0.015933	0.013472
  512	 3840	 1280	0.024972	0.018616	0.017252	0.018414
  512	 3840	 1536	0.025033	0.019143	0.018276	0.018137
  512	 3840	 1792	0.025534	0.018893	0.018810	0.019161
  512	 3840	 2048	0.025286	0.019896	0.019206	0.019330
  512	 3840	 2304	0.033536	0.030589	0.028785	0.023793
  512	 3840	 2560	0.035912	0.030964	0.030809	0.024127
  512	 3840	 2816	0.035944	0.033801	0.033685	0.023303
  512	 3840	 3072	0.036221	0.033974	0.037603	0.023665
  512	 3840	 3328	0.039941	0.034912	0.039087	0.024665
  512	 3840	 3584	0.040596	0.035238	0.041921	0.024956
  512	 3840	 3840	0.041559	0.035379	0.041821	0.026473
  512	 3840	 4096	0.042402	0.037105	0.045186	0.026567
  768	 3840	  256	0.017916	0.015046	0.013603	0.011612
  768	 3840	  512	0.019065	0.014758	0.014992	0.017559
  768	 3840	  768	0.024869	0.018518	0.016369	0.017756
  768	 3840	 1024	0.024867	0.018475	0.016965	0.017972
  768	 3840	 1280	0.025303	0.019027	0.018369	0.019312
  768	 3840	 1536	0.033294	0.030476	0.030324	0.024131
  768	 3840	 1792	0.034652	0.031177	0.033533	0.023164
  768	 3840	 2048	0.038490	0.036576	0.038136	0.022844
  768	 3840	 2304	0.039871	0.030406	0.039415	0.024311
  768	 3840	 2560	0.041041	0.035725	0.030905	0.028420
  768	 3840	 2816	0.044294	0.037735	0.031350	0.026842
  768	 3840	 3072	0.056199	0.047881	0.041605	0.035893
  768	 3840	 3328	0.057443	0.048215	0.042480	0.037505
  768	 3840	 3584	0.057916	0.048973	0.043559	0.039536
  768	 3840	 3840	0.059049	0.049908	0.044111	0.040254
  768	 3840	 4096	0.059169	0.051493	0.046284	0.040778
 1024	 3840	  256	0.018030	0.015118	0.013912	0.011703
 1024	 3840	  512	0.019388	0.014998	0.016553	0.013421
 1024	 3840	  768	0.025229	0.018739	0.018074	0.017989
 1024	 3840	 1024	0.025119	0.019339	0.018505	0.015290
 1024	 3840	 1280	0.033588	0.032899	0.031268	0.024351
 1024	 3840	 1536	0.039322	0.030068	0.037193	0.023604
 1024	 3840	 1792	0.038442	0.029946	0.041796	0.025422
 1024	 3840	 2048	0.040939	0.030683	0.031196	0.028061
 1024	 3840	 2304	0.055175	0.047311	0.042330	0.036857
 1024	 3840	 2560	0.061016	0.048554	0.042269	0.039400
 1024	 3840	 2816	0.058895	0.049996	0.044321	0.041133
 1024	 3840	 3072	0.059689	0.050628	0.045241	0.045609
 1024	 3840	 3328	0.067713	0.051079	0.045169	0.044268
 1024	 3840	 3584	0.064883	0.053420	0.047461	0.048543
 1024	 3840	 3840	0.065874	0.054598	0.049722	0.050294
 1024	 3840	 4096	0.071059	0.054624	0.050402	0.052911
 1280	 3840	  256	0.019757	0.014821	0.014846	0.018079
 1280	 3840	  512	0.025392	0.018267	0.016816	0.018010
 1280	 3840	  768	0.025531	0.018919	0.018535	0.019606
 1280	 3840	 1024	0.034127	0.032576	0.031910	0.023133
 1280	 3840	 1280	0.037223	0.030227	0.039038	0.023967
 1280	 3840	 1536	0.040598	0.035930	0.030133	0.028622
 1280	 3840	 1792	0.051865	0.047805	0.042285	0.035072
 1280	 3840	 2048	0.055455	0.048523	0.043162	0.041608
 1280	 3840	 2304	0.060883	0.049216	0.045004	0.041456
 1280	 3840	 2560	0.065545	0.051445	0.046777	0.044944
 1280	 3840	 2816	0.065334	0.052704	0.047392	0.043908
 1280	 3840	 3072	0.066379	0.054460	0.049308	0.048908
 1280	 3840	 3328	0.068480	0.055287	0.051067	0.050051
 1280	 3840	 3584	0.102605	0.091799	0.080713	0.066966
 1280	 3840	 3840	0.113068	0.093681	0.084870	0.070308
 1280	 3840	 4096	0.113596	0.094804	0.094476	0.072525
 1536	 3840	  256	0.020205	0.015007	0.015678	0.012928
 1536	 3840	  512	0.025605	0.018565	0.017265	0.019629
 1536	 3840	  768	0.033657	0.030944	0.029788	0.023973
 1536	 3840	 1024	0.036025	0.032306	0.036908	0.023193
 1536	 3840	 1280	0.040588	0.036380	0.029864	0.027692
 1536	 3840	 1536	0.053113	0.047822	0.041340	0.035554
 1536	 3840	 1792	0.055467	0.049239	0.043007	0.038173
 1536	 3840	 2048	0.060577	0.050626	0.045308	0.043987
 1536	 3840	 2304	0.068896	0.052312	0.047523	0.045213
 1536	 3840	 2560	0.067170	0.053984	0.048671	0.048413
 1536	 3840	 2816	0.068589	0.055038	0.051689	0.049849
 1536	 3840	 3072	0.101898	0.091208	0.084097	0.066206
 1536	 3840	 3328	0.110889	0.093200	0.084032	0.068617
 1536	 3840	 3584	0.117964	0.095210	0.095415	0.072343
 1536	 3840	 3840	0.123816	0.098962	0.097295	0.073277
 1536	 3840	 4096	0.118754	0.103415	0.094252	0.077585
 1792	 3840	  256	0.019709	0.014987	0.015251	0.013144
 1792	 3840	  512	0.025293	0.018713	0.017563	0.019252
 1792	 3840	  768	0.034402	0.032983	0.031285	0.021934
 1792	 3840	 1024	0.038652	0.033047	0.041947	0.025115
 1792	 3840	 1280	0.051203	0.047777	0.041693	0.036163
 1792	 3840	 1536	0.055770	0.049121	0.043442	0.038800
 1792	 3840	 1792	0.059560	0.050908	0.045686	0.043754
 1792	 3840	 2048	0.069071	0.052927	0.048212	0.046385
 1792	 3840	 2304	0.071236	0.055499	0.049847	0.048126
 1792	 3840	 2560	0.098796	0.091256	0.079716	0.063896
 1792	 3840	 2816	0.108910	0.092323	0.093149	0.070100
 1792	 3840	 3072	0.115396	0.094013	0.090178	0.072481
 1792	 3840	 3328	0.123215	0.097310	0.092779	0.076308
 1792	 3840	 3584	0.136589	0.104764	0.093476	0.075490
 1792	 3840	 3840	0.129394	0.107108	0.094985	0.096777
 1792	 3840	 4096	0.127620	0.109361	0.095379	0.098865
 2048	 3840	  256	0.020506	0.014957	0.016166	0.020344
 2048	 3840	  512	0.025660	0.018861	0.018477	0.020037
 2048	 3840	  768	0.037655	0.036546	0.038878	0.022979
 2048	 3840	 1024	0.041639	0.034673	0.041007	0.029021
 2048	 3840	 1280	0.054051	0.048432	0.042687	0.037535
 2048	 3840	 1536	0.064592	0.050733	0.044901	0.043312
 2048	 3840	 1792	0.068000	0.053341	0.048516	0.046171
 2048	 3840	 2048	0.068930	0.055040	0.050745	0.050043
 2048	 3840	 2304	0.104084	0.091004	0.093187	0.067442
 2048	 3840	 2560	0.110812	0.093138	0.092901	0.070546
 2048	 3840	 2816	0.118202	0.095671	0.090292	0.073834
 2048	 3840	 3072	0.131967	0.099367	0.093298	0.075449
 2048	 3840	 3328	0.129276	0.106571	0.095594	0.094610
 2048	 3840	 3584	0.131247	0.108375	0.097511	0.099659
 2048	 3840	 3840	0.131686	0.110616	0.100208	0.106353
 2048	 3840	 4096	0.133661	0.112590	0.101967	0.106626
 2304	 3840	  256	0.025255	0.019379	0.016775	0.017792
 2304	 3840	  512	0.033284	0.030819	0.030455	0.023442
 2304	 3840	  768	0.039930	0.035417	0.041011	0.026132
 2304	 3840	 1024	0.051977	0.050396	0.042336	0.036102
 2304	 3840	 1280	0.060011	0.049264	0.045072	0.039753
 2304	 3840	 1536	0.068832	0.053097	0.046284	0.046316
 2304	 3840	 1792	0.075206	0.056118	0.050710	0.049450
 2304	 3840	 2048	0.106326	0.091573	0.090368	0.067185
 2304	 3840	 2304	0.112674	0.095786	0.089783	0.071393
 2304	 3840	 2560	0.121410	0.099101	0.091209	0.072769
 2304	 3840	 2816	0.121599	0.103204	0.093813	0.074098
 2304	 3840	 3072	0.130059	0.107366	0.093795	0.097098
 2304	 3840	 3328	0.130647	0.109176	0.099586	0.102924
 2304	 3840	 3584	0.133548	0.112944	0.102586	0.107665
 2304	 3840	 3840	0.184806	0.156393	0.140230	0.130339
 2304	 3840	 4096	0.196965	0.159542	0.143432	0.139518
 2560	 3840	  256	0.027959	0.019490	0.016882	0.018961
 2560	 3840	  512	0.036546	0.034743	0.031188	0.024939
 2560	 3840	  768	0.042081	0.035275	0.036900	0.026762
 2560	 3840	 1024	0.055037	0.048518	0.042152	0.037533
 2560	 3840	 1280	0.064238	0.051368	0.045958	0.044924
 2560	 3840	 1536	0.064869	0.054650	0.049767	0.048567
 2560	 3840	 1792	0.105339	0.090709	0.081708	0.064607
 2560	 3840	 2048	0.122225	0.091285	0.094877	0.068454
 2560	 3840	 2304	0.121294	0.097236	0.091375	0.074519
 2560	 3840	 2560	0.129720	0.104534	0.093480	0.093243
 2560	 3840	 2816	0.128944	0.107185	0.097188	0.098046
 2560	 3840	 3072	0.132606	0.110673	0.100979	0.100869
 2560	 3840	 3328	0.133084	0.114931	0.100516	0.103914
 2560	 3840	 3584	0.189808	0.157190	0.142009	0.137307
 2560	 3840	 3840	0.228253	0.160967	0.143145	0.146184
 2560	 3840	 4096	0.201153	0.164444	0.146316	0.149114
 2816	 3840	  256	0.026254	0.023459	0.017620	0.012784
 2816	 3840	  512	0.036732	0.033707	0.032333	0.022638
 2816	 3840	  768	0.042238	0.037644	0.038733	0.027425
 2816	 3840	 1024	0.057422	0.050087	0.044800	0.039827
 2816	 3840	 1280	0.065265	0.053381	0.047134	0.046531
 2816	 3840	 1536	0.071049	0.056160	0.051278	0.049625
 2816	 3840	 1792	0.104168	0.092194	0.093992	0.069153
 2816	 3840	 2048	0.117496	0.095859	0.090943	0.070812
 2816	 3840	 2304	0.129420	0.104346	0.092986	0.075964
 2816	 3840	 2560	0.132083	0.106097	0.094286	0.098729
 2816	 3840	 2816	0.132522	0.110111	0.099741	0.107292
 2816	 3840	 3072	0.134288	0.112532	0.102446	0.106770
 2816	 3840	 3328	0.217586	0.158945	0.142968	0.132185
 2816	 3840	 3584	0.203928	0.163521	0.145784	0.139025
 2816	 3840	 3840	0.197378	0.167512	0.148515	0.150530
 2816	 3840	 4096	0.197508	0.164121	0.150654	0.153957
 3072	 3840	  256	0.026808	0.019925	0.017694	0.018284
 3072	 3840	  512	0.036650	0.033744	0.033165	0.024441
 3072	 3840	  768	0.053940	0.048009	0.042612	0.037187
 3072	 3840	 1024	0.061445	0.050855	0.044526	0.043992
 3072	 3840	 1280	0.072185	0.054960	0.048885	0.048190
 3072	 3840	 1536	0.096873	0.091575	0.089652	0.066564
 3072	 3840	 1792	0.114120	0.093925	0.089607	0.070963
 3072	 3840	 2048	0.118222	0.099188	0.092775	0.076442
 3072	 3840	 2304	0.131138	0.107017	0.096213	0.096886
 3072	 3840	 2560	0.138088	0.109864	0.098520	0.103850
 3072	 3840	 2816	0.140184	0.115568	0.102427	0.110481
 3072	 3840	 3072	0.199200	0.157600	0.143309	0.136023
 3072	 3840	 3328	0.204750	0.164111	0.146095	0.140058
 3072	 3840	 3584	0.197676	0.163790	0.149442	0.143058
 3072	 3840	 3840	0.202689	0.167639	0.151965	0.149724
 3072	 3840	 4096	0.202820	0.167788	0.153372	0.154996
 3328	 3840	  256	0.026196	0.019845	0.018517	0.021708
 3328	 3840	  512	0.039848	0.035210	0.034760	0.026708
 3328	 3840	  768	0.054623	0.048233	0.043321	0.039328
 3328	 3840	 1024	0.069269	0.052712	0.046695	0.045831
 3328	 3840	 1280	0.066839	0.056798	0.051370	0.049834
 3328	 3840	 1536	0.105596	0.094017	0.093581	0.070689
 3328	 3840	 1792	0.121547	0.099795	0.091735	0.074040
 3328	 3840	 2048	0.138022	0.106706	0.092440	0.092902
 3328	 3840	 2304	0.134149	0.106370	0.098439	0.103951
 3328	 3840	 2560	0.134798	0.111747	0.102274	0.111256
 3328	 3840	 2816	0.199843	0.159662	0.140703	0.141474
 3328	 3840	 3072	0.200296	0.163046	0.145074	0.139581
 3328	 3840	 3328	0.201887	0.165087	0.149700	0.147136
 3328	 3840	 3584	0.200092	0.167074	0.154654	0.148449
 3328	 3840	 3840	0.215091	0.172749	0.157338	0.160340
 3328	 3840	 4096	0.266206	0.213306	0.196552	0.199583
 3584	 3840	  256	0.028961	0.020063	0.020013	0.023087
 3584	 3840	  512	0.040932	0.035676	0.039862	0.029174
 3584	 3840	  768	0.055322	0.049491	0.043768	0.039638
 3584	 3840	 1024	0.074547	0.053565	0.046965	0.045870
 3584	 3840	 1280	0.097725	0.090973	0.086270	0.066700
 3584	 3840	 1536	0.117463	0.095217	0.090744	0.071590
 3584	 3840	 1792	0.128444	0.100822	0.092397	0.075759
 3584	 3840	 2048	0.142104	0.107102	0.094319	0.100540
 3584	 3840	 2304	0.136728	0.112104	0.099665	0.105167
 3584	 3840	 2560	0.190711	0.157543	0.141353	0.138240
 3584	 3840	 2816	0.203467	0.163702	0.143835	0.138719
 3584	 3840	 3072	0.195660	0.162410	0.146009	0.142644
 3584	 3840	 3328	0.200108	0.166498	0.152407	0.150366
 3584	 3840	 3584	0.203878	0.170944	0.155493	0.159771
 3584	 3840	 3840	0.261559	0.216014	0.197153	0.201071
 3584	 3840	 4096	0.290576	0.218169	0.199840	0.200239
 3840	 3840	  256	0.029471	0.020380	0.020956	0.022609
 3840	 3840	  512	0.042450	0.036970	0.039475	0.029262
 3840	 3840	  768	0.058217	0.050698	0.045016	0.040955
 3840	 3840	 1024	0.072344	0.054415	0.049487	0.048185
 3840	 3840	 1280	0.101268	0.091720	0.094020	0.070514
 3840	 3840	 1536	0.126890	0.099245	0.091990	0.076345
 3840	 3840	 1792	0.137567	0.106294	0.095634	0.094036
 3840	 3840	 2048	0.132276	0.108767	0.099621	0.103732
 3840	 3840	 2304	0.183476	0.156453	0.137101	0.128000
 3840	 3840	 2560	0.198346	0.160571	0.144610	0.133902
 3840	 3840	 2816	0.196955	0.163458	0.147419	0.141427
 3840	 3840	 3072	0.198513	0.167344	0.153227	0.149004
 3840	 3840	 3328	0.212669	0.168843	0.159640	0.160604
 3840	 3840	 3584	0.271813	0.218165	0.198334	0.199932
 3840	 3840	 3840	0.268004	0.216425	0.199197	0.200583
 3840	 3840	 4096	0.269667	0.224679	0.206001	0.204971
 4096	 3840	  256	0.028315	0.021814	0.021200	0.024674
 4096	 3840	  512	0.043597	0.036715	0.040273	0.029502
 4096	 3840	  768	0.062382	0.051024	0.046111	0.042554
 4096	 3840	 1024	0.071113	0.055145	0.051615	0.050132
 4096	 3840	 1280	0.106102	0.093017	0.093732	0.070197
 4096	 3840	 1536	0.116440	0.099056	0.093164	0.075572
 4096	 3840	 1792	0.133258	0.106817	0.097159	0.095661
 4096	 3840	 2048	0.138499	0.111097	0.103704	0.109222
 4096	 3840	 2304	0.194260	0.159125	0.143111	0.141327
 4096	 3840	 2560	0.209806	0.167299	0.144436	0.150260
 4096	 3840	 2816	0.200765	0.165586	0.149789	0.148555
 4096	 3840	 3072	0.206038	0.170199	0.153559	0.150328
 4096	 3840	 3328	0.266965	0.215280	0.195427	0.198400
 4096	 3840	 3584	0.266050	0.220415	0.198957	0.194963
 4096	 3840	 3840	0.276122	0.224200	0.203009	0.204595
 4096	 3840	 4096	0.275624	0.225798	0.200190	0.205844
  256	 4096	  256	0.015205	0.013296	0.012772	0.009359
  256	 4096	  512	0.015502	0.013330	0.013384	0.009453
  256	 4096	  768	0.019701	0.015266	0.014162	0.009727
  256	 4096	 1024	0.018521	0.015268	0.014149	0.010845
  256	 4096	 1280	0.019835	0.015321	0.015496	0.014442
  256	 4096	 1536	0.019953	0.015412	0.015916	0.015086
  256	 4096	 1792	0.020062	0.015413	0.015699	0.016498
  256	 4096	 2048	0.019986	0.015409	0.015686	0.018225
  256	 4096	 2304	0.026167	0.019621	0.017991	0.017913
  256	 4096	 2560	0.026063	0.019482	0.016968	0.017911
  256	 4096	 2816	0.026065	0.019587	0.018594	0.017350
  256	 4096	 3072	0.026113	0.019647	0.018356	0.017822
  256	 4096	 3328	0.026313	0.020107	0.019258	0.017919
  256	 4096	 3584	0.026699	0.020279	0.020175	0.018312
  256	 4096	 3840	0.028646	0.020452	0.022013	0.019143
  256	 4096	 4096	0.028474	0.020217	0.021976	0.019908
  512	 4096	  256	0.015130	0.013390	0.013273	0.009659
  512	 4096	  512	0.018511	0.015314	0.014212	0.011386
  512	 4096	  768	0.020095	0.015553	0.015950	0.017949
  512	 4096	 1024	0.020109	0.015507	0.016000	0.013081
  512	 4096	 1280	0.026305	0.019515	0.017448	0.018805
  512	 4096	 1536	0.026216	0.019947	0.018378	0.018371
  512	 4096	 1792	0.026763	0.020040	0.018730	0.018837
  512	 4096	 2048	0.026722	0.020823	0.018912	0.019594
  512	 4096	 2304	0.035403	0.032085	0.030980	0.025005
  512	 4096	 2560	0.035377	0.033042	0.030408	0.024593
  512	 4096	 2816	0.036647	0.032851	0.033048	0.024936
  512	 4096	 3072	0.037080	0.034737	0.033473	0.024533
  512	 4096	 3328	0.042398	0.032840	0.036189	0.026062
  512	 4096	 3584	0.043074	0.038040	0.040690	0.025787
  512	 4096	 3840	0.043601	0.038644	0.040760	0.027498
  512	 4096	 4096	0.045304	0.039403	0.045443	0.028334
  768	 4096	  256	0.021101	0.015738	0.014223	0.012010
  768	 4096	  512	0.020318	0.015438	0.016009	0.016701
  768	 4096	  768	0.026182	0.019456	0.016685	0.017661
  768	 4096	 1024	0.026295	0.019410	0.017486	0.018048
  768	 4096	 1280	0.026469	0.019982	0.019465	0.019689
  768	 4096	 1536	0.035119	0.032302	0.031115	0.024710
  768	 4096	 1792	0.035822	0.032825	0.031270	0.024359
  768	 4096	 2048	0.037096	0.034247	0.036739	0.024031
  768	 4096	 2304	0.042531	0.032970	0.042338	0.025120
  768	 4096	 2560	0.043685	0.039231	0.044334	0.026654
  768	 4096	 2816	0.048805	0.035275	0.044646	0.027720
  768	 4096	 3072	0.058801	0.050668	0.044224	0.038637
  768	 4096	 3328	0.057304	0.050851	0.045330	0.040358
